FIPS,Population,< 18,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-hispanic white,Household Income,% Free Lunch,"Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associates degree, 2014-18","Percent of adults with a bachelors degree or higher, 2014-18",PercentPoverty,PercentYouthPoverty,PercentInfantPoverty0-4,Per-pupil-Spending,Total-Spending,Instructor-spending-per-pupil,Instructor-spending,SupportServices-per-pupil,SupportServices,MN,AB,AP
51119,10854,15.6,17.9,0.3,0.4,0.0,1.6,78,46171.0,41.0,14.0,32.2,32.0,21.8,12.7,22.9,22.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51121,94342,15.3,4.1,0.3,5.7,0.1,2.9,85,44066.0,30.0,7.5,22.2,24.5,45.8,24.1,14.6,13.4,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51125,15097,19.1,13.2,0.4,0.5,0.0,3.4,81,46055.0,39.0,14.4,31.5,22.1,32.1,12.3,19.9,18.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51127,18822,21.8,13.6,1.1,1.0,0.0,2.2,80,69885.0,18.0,7.2,33.0,31.3,28.4,5.2,7.3,6.9,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51131,12377,19.6,36.1,0.2,0.8,0.2,7.4,54,35594.0,67.0,17.8,35.9,24.7,21.6,18.8,30.0,27.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51133,12461,16.1,24.8,0.3,0.3,0.1,3.2,70,45908.0,44.0,9.4,32.4,29.7,28.5,14.8,27.0,24.4,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51135,15840,20.6,38.9,0.7,0.4,0.1,4.1,55,36712.0,52.0,21.8,37.9,27.5,12.7,22.4,27.9,25.9,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51137,33938,22.5,12.9,0.3,0.8,0.1,3.5,81,56967.0,31.0,11.6,34.9,29.3,24.3,9.4,12.9,11.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51139,23958,21.1,2.1,0.2,0.4,0.0,1.6,95,40118.0,43.0,18.6,44.3,23.2,13.9,13.9,19.0,18.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51141,18390,18.8,6.2,0.4,0.3,0.0,2.5,90,34486.0,48.0,20.6,34.9,30.6,13.9,15.5,22.7,20.9,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51143,62844,20.8,22.0,0.3,0.3,0.0,2.2,74,40664.0,45.0,18.0,35.3,32.8,13.9,16.4,22.3,21.1,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51145,28110,21.9,13.5,0.3,0.5,0.0,1.9,83,71507.0,14.0,9.8,30.3,31.1,28.8,6.9,8.1,6.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51147,23343,17.1,32.6,0.3,1.0,0.1,2.3,62,36503.0,55.0,13.3,32.7,25.8,28.1,20.0,27.9,27.4,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51149,36555,22.5,31.0,0.7,1.8,0.3,6.5,58,56374.0,26.0,10.0,32.6,33.3,24.0,8.9,11.3,9.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51153,419006,28.5,19.9,1.1,7.9,0.2,20.5,48,93101.0,28.0,11.5,20.7,27.7,40.1,6.4,8.7,8.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51155,34607,19.2,5.2,0.2,0.5,0.0,1.4,91,39054.0,44.0,13.8,32.7,34.1,19.4,14.6,20.5,18.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51157,7444,19.4,4.7,0.2,0.6,0.0,3.3,90,59277.0,28.0,11.0,28.7,27.3,32.9,8.7,13.6,12.3,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51159,9220,16.9,30.5,0.4,0.5,0.0,5.8,61,39624.0,44.0,17.6,38.8,27.9,15.7,15.9,22.5,20.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51161,92740,21.3,5.4,0.2,2.8,0.0,2.3,88,60382.0,19.0,7.8,25.5,31.9,34.8,6.7,8.4,7.3,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51163,22375,18.8,2.9,0.5,0.5,0.0,1.5,93,42567.0,32.0,13.5,33.5,26.5,26.5,12.0,16.7,14.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51165,76589,23.3,1.8,0.6,0.7,0.0,5.5,91,51826.0,29.0,16.5,34.8,22.8,25.9,8.7,9.3,8.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51167,28749,20.0,1.0,0.2,0.2,0.0,1.0,97,30562.0,44.0,20.7,36.1,29.7,13.5,21.5,21.7,20.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51169,23126,19.0,0.7,0.2,0.2,0.1,1.1,97,35342.0,47.0,18.8,37.2,29.6,14.4,18.5,24.5,21.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51171,42289,21.8,1.9,0.4,0.6,0.0,6.3,90,47669.0,33.0,13.1,38.0,28.8,20.1,10.4,14.9,14.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51173,32029,20.3,2.1,0.2,0.3,0.0,1.7,95,34916.0,48.0,16.9,37.9,30.9,14.3,20.4,25.2,22.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51175,18408,20.6,37.3,0.4,0.3,0.0,1.2,60,43374.0,36.0,16.0,30.4,35.8,17.8,14.7,20.2,17.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51177,124327,26.9,15.1,0.4,2.4,0.1,7.8,72,75627.0,24.0,9.8,29.6,29.1,31.5,7.5,10.1,9.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51179,132133,28.2,16.8,0.6,3.0,0.2,9.5,67,90748.0,17.0,6.3,22.5,31.4,39.8,5.4,6.5,5.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51181,6931,20.1,45.1,0.4,0.3,0.0,1.4,51,46486.0,48.0,13.6,34.9,33.8,17.6,12.9,20.2,19.3,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51183,12087,16.8,57.4,0.4,0.5,0.0,2.4,39,37329.0,69.0,24.1,41.5,21.8,12.6,22.9,29.6,28.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51185,44715,19.9,3.1,0.1,0.7,0.0,0.7,94,36521.0,40.0,18.8,36.3,29.6,15.3,18.2,24.1,22.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51187,37749,23.6,4.8,0.4,1.1,0.0,3.7,88,56450.0,31.0,13.7,36.0,29.2,21.1,10.3,13.9,12.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51191,54827,19.3,1.5,0.2,0.4,0.0,1.4,96,40513.0,35.0,15.0,33.1,29.4,22.5,15.2,20.5,17.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51193,17595,19.8,27.6,0.7,0.7,0.0,6.1,63,43175.0,56.0,13.9,32.6,33.1,20.3,16.4,26.8,25.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51195,41565,20.7,5.3,0.2,0.4,0.0,1.3,92,36286.0,47.0,25.2,30.7,29.6,14.5,25.4,32.5,30.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51197,29204,20.5,3.1,0.2,0.5,0.0,1.0,94,39879.0,39.0,14.0,38.4,29.1,18.5,15.4,23.8,20.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51199,66134,25.3,13.5,0.4,5.2,0.2,4.8,73,80178.0,13.0,5.6,18.1,30.8,45.4,5.5,6.6,5.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51510,144301,17.5,21.3,0.8,6.4,0.2,16.4,53,82070.0,42.0,7.5,12.0,18.4,62.1,10.1,16.1,17.3,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51520,17750,20.2,5.8,0.4,0.8,0.0,1.5,90,29612.0,56.0,16.3,30.4,29.2,24.1,20.5,33.1,30.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51530,6636,21.0,5.5,1.1,0.5,0.2,1.9,89,32855.0,32.0,17.5,39.0,27.7,15.9,15.2,20.2,16.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51540,43511,14.6,18.8,0.4,6.8,0.1,5.1,67,41826.0,45.0,9.1,18.7,19.7,52.6,23.1,18.3,19.9,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51550,225050,25.4,29.4,0.5,3.0,0.1,4.6,60,65699.0,26.0,7.8,25.0,34.7,32.5,8.5,11.9,10.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51570,17440,22.3,10.9,0.4,3.3,0.1,4.4,79,48299.0,29.0,9.1,32.2,35.4,23.2,10.0,17.4,17.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51580,5939,20.7,12.8,0.3,0.7,0.0,1.6,83,35921.0,45.0,13.7,43.3,27.8,15.3,15.4,26.1,20.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51590,42852,21.7,48.2,0.3,1.0,0.0,3.0,46,31545.0,66.0,18.0,29.8,33.9,18.4,25.6,38.1,36.1,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51595,5871,24.9,61.6,0.4,0.9,0.1,5.1,31,32801.0,52.0,22.4,35.9,28.3,13.4,20.7,37.4,32.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51600,22549,20.3,5.5,0.9,15.7,0.2,16.2,60,87307.0,20.0,7.0,13.2,21.1,58.7,7.6,6.9,8.1,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51610,12751,24.9,4.6,0.4,9.5,0.0,9.1,73,117481.0,7.0,1.2,5.5,14.8,78.5,3.6,2.9,2.4,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51620,8588,23.9,55.3,0.3,0.9,0.0,1.9,40,30725.0,71.0,17.2,30.6,31.1,21.1,18.3,34.1,32.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51630,25691,20.7,22.4,0.8,3.1,0.1,11.0,61,50522.0,48.0,10.3,23.2,24.4,42.1,14.5,21.2,21.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51640,6983,22.0,6.0,0.3,0.6,0.3,13.5,78,31740.0,56.0,28.6,33.3,25.8,12.4,21.7,34.7,31.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51650,136401,22.5,48.4,0.5,2.4,0.1,4.7,41,48656.0,42.0,8.8,28.2,36.2,26.8,15.4,23.7,22.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51660,49973,15.0,6.3,0.7,4.0,0.2,16.2,71,36370.0,59.0,15.9,26.4,21.7,36.0,28.0,19.8,19.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51670,22580,24.8,36.2,0.5,1.0,0.2,6.7,53,36792.0,57.0,18.5,36.4,31.7,13.5,19.7,30.9,27.1,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51678,6995,8.8,8.9,0.2,2.5,0.1,3.8,83,40105.0,25.0,10.0,26.1,24.3,39.5,23.8,13.7,10.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51680,76504,19.5,28.8,0.4,2.5,0.1,3.2,63,36657.0,53.0,11.1,25.4,28.8,34.8,20.8,25.1,24.9,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51683,39300,28.1,13.8,1.1,5.3,0.2,31.5,47,65590.0,38.0,17.1,26.5,26.6,29.7,8.4,14.7,14.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51685,15332,28.9,13.0,1.2,9.2,0.3,33.5,42,71976.0,45.0,19.8,23.7,27.2,29.2,7.0,11.9,9.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51690,13559,21.7,44.6,0.3,1.1,0.0,3.9,49,30227.0,63.0,17.2,31.2,30.2,21.3,24.7,33.7,33.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51700,179611,24.2,39.4,0.5,2.9,0.2,7.6,46,47969.0,45.0,9.9,28.6,36.0,25.5,15.2,21.7,22.9,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51710,242628,20.9,41.7,0.6,3.4,0.2,6.9,45,42201.0,56.0,12.3,25.6,34.1,28.0,19.7,28.2,27.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51720,4054,22.0,6.7,0.2,1.6,0.0,2.2,87,32624.0,45.0,19.2,24.4,39.4,16.9,20.8,31.3,28.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51730,32326,21.5,76.7,0.3,0.9,0.1,4.1,16,32615.0,64.0,19.0,34.3,28.6,18.0,24.1,38.9,40.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51735,12000,22.9,1.0,0.4,2.2,0.0,1.9,93,81040.0,10.0,4.0,26.0,27.2,42.8,5.1,5.4,4.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51740,95684,23.8,52.1,0.5,1.2,0.1,3.3,41,41910.0,52.0,12.5,29.8,36.5,21.3,19.2,29.1,26.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51750,16414,12.5,8.0,0.2,2.6,0.0,2.4,85,33848.0,37.0,10.0,23.5,27.4,39.1,30.4,18.0,16.4,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51760,205533,19.2,49.3,0.6,2.4,0.2,6.3,40,38368.0,66.0,15.0,22.3,24.2,38.5,22.3,34.5,34.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51770,96714,21.8,28.1,0.4,1.8,0.1,5.6,62,38482.0,54.0,14.5,32.7,29.0,23.8,20.2,32.3,30.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51775,24961,19.7,7.2,0.3,1.7,0.0,2.6,87,44499.0,23.0,10.4,28.7,31.9,29.1,9.7,11.9,11.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51790,23769,19.2,12.3,0.2,0.9,0.0,2.4,82,41006.0,45.0,10.7,29.6,25.7,34.0,12.3,19.0,19.5,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51800,84930,25.7,42.0,0.4,1.7,0.1,3.2,51,61335.0,35.0,11.2,28.1,32.6,28.1,10.9,16.1,15.8,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51810,442707,23.6,19.1,0.4,6.3,0.2,7.0,64,64107.0,23.0,6.8,21.4,36.6,35.2,7.5,10.4,9.2,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51820,21311,23.5,10.8,0.4,0.8,0.0,6.7,79,40342.0,48.0,13.4,32.8,28.9,25.0,15.1,25.0,24.0,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51830,14444,10.5,14.3,0.4,5.7,0.0,6.9,70,46358.0,32.0,4.4,19.3,19.7,56.7,23.0,28.2,26.6,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
51840,26587,22.6,10.7,0.9,2.6,0.1,15.8,69,42539.0,40.0,16.9,25.0,24.2,33.9,15.3,22.0,21.7,"$11,432.00","$14,752,819.00","$6,966.00","$8,944,614.00","$4,024.00","$5,164,699.00",288,77,38
53001,19027,35.2,0.3,4.0,1.1,0.0,59.9,38,40675.0,62.0,35.4,27.1,23.9,13.6,15.6,20.4,18.6,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53003,21933,21.3,0.5,1.5,0.7,0.2,3.1,92,41864.0,44.0,10.0,28.1,41.4,20.5,14.0,20.6,18.4,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53005,180678,26.7,1.3,1.2,2.9,0.2,18.8,74,61539.0,38.0,9.9,24.3,35.9,30.0,9.8,13.5,12.7,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53007,73477,24.9,0.3,1.6,1.0,0.2,26.5,70,48458.0,49.0,16.7,27.2,29.5,26.7,10.9,14.8,14.5,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53009,71838,17.8,0.9,5.3,1.5,0.2,5.3,84,47903.0,32.0,7.3,26.2,40.5,26.1,13.3,20.6,19.9,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53011,433418,26.0,1.9,1.0,4.3,0.7,7.8,81,56750.0,33.0,7.7,23.9,38.6,29.8,8.8,10.6,9.3,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53013,4050,19.0,0.4,1.5,0.6,0.3,6.2,90,42463.0,45.0,8.1,24.0,43.1,24.9,13.3,19.0,17.9,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53015,102478,23.9,0.6,1.8,1.6,0.3,8.1,85,43611.0,42.0,11.5,30.7,41.2,16.6,12.2,17.6,15.8,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53017,38971,26.7,0.3,1.8,1.0,0.2,28.9,67,47958.0,48.0,18.2,29.0,33.6,19.2,10.4,15.2,13.8,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53019,7689,19.6,0.4,16.5,1.1,0.1,3.7,75,34543.0,46.0,13.9,34.5,33.4,18.2,17.8,24.7,23.2,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53021,83455,34.1,1.9,1.4,2.1,0.4,50.5,44,48904.0,62.0,25.2,26.0,31.5,17.3,13.4,16.7,15.8,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53023,2262,19.7,0.0,0.4,1.7,0.0,4.4,92,46302.0,33.0,3.3,31.8,39.7,25.2,13.8,18.0,18.2,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53025,91265,30.7,0.8,1.9,1.1,0.1,38.7,57,43149.0,62.0,23.9,26.6,31.9,17.6,12.7,16.5,16.1,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53027,72546,21.3,1.1,5.1,1.5,0.3,8.9,81,40886.0,51.0,11.1,32.9,40.2,15.8,17.3,23.8,21.8,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53029,78971,20.1,2.3,0.9,4.6,0.5,5.9,82,58179.0,25.0,4.7,22.4,39.9,33.0,7.5,9.7,9.7,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53031,29924,14.3,0.9,2.4,1.7,0.2,3.0,89,47045.0,35.0,5.3,20.9,32.0,41.8,12.7,21.6,20.7,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53033,1969722,21.2,6.1,1.1,15.0,0.8,9.2,64,68596.0,24.0,7.0,15.2,26.3,51.4,9.2,10.8,10.0,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53035,254633,21.8,2.8,1.7,5.1,1.0,6.6,79,60294.0,23.0,5.6,22.6,39.6,32.2,9.1,11.5,10.5,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53037,41629,17.7,1.0,1.2,2.3,0.2,8.0,85,41823.0,29.0,7.9,23.5,33.8,34.8,15.8,12.8,11.8,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53039,20697,21.7,0.3,2.7,0.8,0.1,11.1,83,43340.0,42.0,12.2,25.5,33.5,28.9,12.7,18.1,17.5,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53041,75901,22.7,0.6,1.7,0.9,0.2,8.9,86,42072.0,47.0,12.2,29.5,41.5,16.8,12.5,16.9,15.0,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53043,10476,22.1,0.3,1.9,0.4,0.0,2.5,93,47602.0,32.0,8.6,28.7,39.1,23.6,12.5,16.5,14.2,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53045,61019,20.1,1.2,4.3,1.3,0.4,8.2,83,44331.0,48.0,12.6,31.3,38.2,18.0,13.7,22.8,21.1,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53047,41411,23.4,0.4,12.0,0.8,0.2,18.1,68,38680.0,43.0,16.5,30.1,34.4,19.0,17.0,25.9,24.9,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53049,20930,18.0,0.4,2.7,2.2,0.1,8.3,84,37632.0,41.0,12.0,30.1,39.9,18.0,15.4,21.0,20.1,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53051,12936,21.1,0.6,3.9,0.6,0.1,3.2,89,37457.0,50.0,10.2,30.2,39.4,20.2,15.0,23.2,22.6,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53053,807904,24.3,6.6,1.6,6.2,1.4,9.4,70,55215.0,31.0,8.7,27.5,37.4,26.4,8.7,10.7,10.3,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53055,15844,15.1,0.4,0.9,1.3,0.1,5.7,90,52371.0,23.0,4.1,16.7,30.7,48.6,10.2,12.9,11.5,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53057,118109,23.4,0.6,2.6,2.0,0.3,17.3,76,52013.0,43.0,10.3,26.3,37.1,26.3,9.7,12.4,10.7,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53059,11137,21.5,0.5,1.7,0.9,0.1,5.6,89,51548.0,33.0,8.6,31.0,36.6,23.8,11.7,16.3,14.9,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53061,722400,24.0,2.5,1.6,9.2,0.5,9.2,74,63766.0,25.0,7.8,23.8,36.6,31.9,7.5,8.8,8.0,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53063,473761,22.9,1.7,1.7,2.2,0.4,4.7,86,48693.0,36.0,6.3,23.6,39.7,30.4,13.0,14.8,13.4,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53065,43496,23.2,0.4,5.5,0.6,0.2,3.0,88,41166.0,34.0,9.5,34.5,37.5,18.5,13.5,19.4,18.5,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53067,256591,22.7,2.8,1.6,5.4,0.8,7.4,78,59694.0,24.0,6.0,21.3,37.0,35.7,8.7,9.9,9.2,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
53069,3991,18.3,0.2,1.6,0.7,0.2,3.1,92,41286.0,47.0,8.8,29.2,42.9,19.0,10.9,19.8,17.2,"$11,534.00","$12,569,546.00","$6,538.00","$7,087,365.00","$4,525.00","$4,904,575.00",290,79,42
